name,length,gc,cov1,cov1r,cov1dr,cov2,cov2r,cov2dr,cov3,cov3r,cov3dr,cov4,cov4r,cov4dr,cov5,cov5r,cov5dr,cov6,cov6r,cov6dr,cov7,cov7r,cov7dr,cov8,cov8r,cov8dr,cov9,cov9r,cov9dr,totalCoverage,avgCoverage,PC1,PC2,PC3,PC4,PC5,PC1r,PC2r,PC3r,PC4r,PC5r,refphylum,reftax,refseq.assignments,essphylum,esstax,essassignments,NoEss,PreBinID,BinAvgCov,GenomeSize,Taxon,Completeness,Contamination,Connections
36498,52858,29.13,2.05659,3,3,2.1049,3,3,1.86228,2,2,3.1876,4,4,7.02732,8,8,15.9298,16,16,4.60046,5,5,3.21735,4,4,4.45595,5,5,44.4422,4.93802,0.188329446317349,-0.254754408336226,-0.271927292601815,-0.256432435312423,0.321711460600865,0.197787697421,-0.204154769547,-0.264792409501,-0.24067092593,0.323346087647,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
37660,4981,63.61,26.3863,29,28,5.77499,6,6,2.15856,3,3,1.42828,2,2,1.02463,2,2,0.807286,1,1,0.34941,1,1,0.413993,1,1,0.480232,1,1,38.8236,4.31373,-0.0828169059656123,-0.116323095742034,-0.417242558920913,0.180996986171947,0.158325299627255,-0.0522907130505,-0.0983396440735,-0.407922749412,0.210870068596,0.158660254085,NaRef,NaRef,NaRef,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
9744,11605,63.55,5.35591,6,6,8.47246,9,9,11.0244,12,12,18.7231,20,19,12.2822,14,13,29.9096,32,30,9.76429,10,10,7.16753,8,8,28.5,29,30,131.2,14.57778,-0.279776816894412,0.263306618441419,-0.417835870016693,0.289411166316844,-0.0790808221099852,-0.260689388444,0.272013295083,-0.407922749412,0.301178267501,-0.0766052224322,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
12962,15642,64.54,2.00613,3,3,1.44591,2,2,7.40866,8,8,8.89711,9,9,10.0935,12,11,37.0157,38,38,25.8608,26,26,20.6862,23,22,44.4964,47,46,157.91,17.54556,-0.232298554297696,0.0351850680008338,0.185345043287442,-0.182947213169376,0.294180643703716,-0.219009653365,0.0603830441365,0.193224678214,-0.180465459994,0.299819539995,NaRef,NaRef,NaRef,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
41998,11427,62.01,0.0371553,1,1,0.0266028,1,1,0.345837,1,1,0.518578,1,1,0.425645,1,1,3.8175,4,4,2.79977,3,3,4.036,5,5,1.87763,2,2,13.8847,1.54274,-0.0884244877926343,-0.0777499863564228,-0.110970960180641,0.0120827577310122,0.119316410130085,-0.0522907130505,-0.0454320813368,-0.0930360016077,0.0302536707855,0.135133706433,Bacteroidetes,3,Bacteroidetes,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
4276,2970,46.64,0.398936,1,1,0.106383,1,1,0.212766,1,1,0.425532,1,1,0.0531915,1,1,3.08475,4,4,2.84929,3,3,4.07411,5,5,1.65993,2,2,12.8649,1.42943,-0.0713150895548017,-0.0357444354636391,-0.0730563493291915,-0.00348557185027337,0.116608727143196,-0.0522907130505,0.00747548139982,-0.0644099336255,0.000150937817078,0.135133706433,NaRef,NaRef,NaRef,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
11337,145035,68.02,1.65307,2,2,1.41082,2,2,5.16306,6,6,8.30163,9,9,6.90713,7,7,11.2483,12,12,32.4507,35,34,15.4569,16,16,19.3768,20,20,101.968,11.32978,0.036117413686234,-0.180834502355766,0.421492181040126,0.241620367908414,0.148943213246168,0.0727484921855,-0.15124720681,0.422233222072,0.271075534533,0.158660254085,Proteobacteria,1,Cyanobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Actinobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Deinococcus-Thermus;Proteobacteria;Proteobacteria;Actinobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Cyanobacteria;Proteobacteria;Cyanobacteria;Actinobacteria;Firmicutes;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Euryarchaeota,NA,-1,NA,0,142,11.272864999999998,60.1,c__Deltaproteobacteria,96.23655913978496,0.6451612903225806,0
45869,17476,70.62,3.53988,4,4,2.91758,3,3,10.971,12,11,7.29793,8,8,6.16143,7,7,6.85415,7,7,0.497749,1,1,1.21205,2,2,0.273289,1,1,39.7251,4.4139,0.121162436194445,-0.273647516132333,0.0295587078075796,-0.083337391178968,0.192491412682042,0.156107962343,-0.257062332283,0.0500943383033,-0.0600545281198,0.205713349388,Cyanobacteria,9,Cyanobacteria,NA,-1,NA,0,93,4.106341798107255,59.8,k__Bacteria,90.9090909090909,1.5151515151515151,5
17755,60619,57.25,4.25694,5,5,7.16752,8,8,11.4607,12,12,18.0155,20,19,11.5041,12,12,28.9681,29,30,8.00021,9,9,7.433,8,8,26.7202,29,28,123.526,13.72511,-0.279136065096585,0.229289953212463,-0.309691220062822,0.216092311308847,0.108414338196843,-0.260689388444,0.272013295083,-0.293418477483,0.240972801565,0.111607158782,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,Proteobacteria,1,Proteobacteria,1,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
29264,3069,30.19,51.0178,55,52,8.89209,9,9,5.3443,6,6,3.98938,4,4,1.93354,2,2,1.50223,2,2,0.90579,1,1,1.58445,2,2,1.87016,2,2,77.0397,8.55997,-0.0318697180981079,-0.0718525529269774,-0.254016202762629,0.0900660716415236,0.170072176699805,-0.0106109779718,-0.0454320813368,-0.236166341519,0.0904591367224,0.182186801737,Proteobacteria,1,Proteobacteria,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
12476,5661,64.49,0.272001,1,1,0,0,0,0.707676,1,1,0.326619,1,1,0.207948,1,1,4.53058,5,5,3.22083,4,4,3.05934,4,4,1.83342,2,2,14.1584,1.57316,-0.1448031705969,-0.150261326343191,-0.119919958815211,-0.0680397822561702,0.165026871688765,-0.135650183208,-0.0983396440735,-0.0930360016077,-0.0600545281198,0.182186801737,Proteobacteria,1,Proteobacteria,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
46188,4440,64.4,0,0,0,0,0,0,2.75385,3,3,12.1287,14,13,16.938,18,17,67.2867,70,68,2.15058,3,3,1.77483,2,2,2.41422,3,3,105.447,11.71633,-0.23137149620486,0.186826697412001,-0.209015869777712,0.151194155263315,-0.472447764175323,-0.219009653365,0.219105732346,-0.207540273537,0.180767335628,-0.45302998486,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
9201,5068,58.27,6.05185,7,7,6.80012,7,7,6.58174,7,7,8.76515,9,9,18.9138,20,19,41.6029,44,42,7.40362,8,8,4.80378,5,5,7.02521,8,8,107.948,11.99422,0.104982013363498,-0.461412275520659,-0.664598816699352,-0.298542608755094,0.408131730951478,0.114428227264,-0.415785020493,-0.636931293269,-0.270773658899,0.417452278254,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
39762,2907,39.92,2.91186,3,3,3.83388,4,4,2.38992,3,3,3.85637,4,4,9.60102,10,10,22.1955,23,24,6.77947,7,7,4.1955,5,5,5.27203,6,6,61.0355,6.78172,0.169617169063721,-0.327596282437233,-0.279087727565969,-0.118106304833498,0.159527212127166,0.197787697421,-0.30996989502,-0.264792409501,-0.0901572610882,0.182186801737,Chloroflexi,2,Proteobacteria;Chloroflexi;Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
46729,22494,67.13,2.95865,3,3,1.71424,2,2,11.0969,12,12,7.19625,8,8,5.78616,6,6,7.82778,8,8,0.958244,1,1,1.62782,2,2,0.274123,1,1,39.4402,4.38224,0.0350402240596092,-0.363815349770647,-0.259766229522568,0.125473148414543,0.288231351529589,0.0727484921855,-0.362877457757,-0.236166341519,0.150664602659,0.299819539995,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi;Actinobacteria;Actinobacteria;Proteobacteria;Actinobacteria;Chloroflexi;Chloroflexi;Cyanobacteria;Chloroflexi,NA,-1,NA,0,93,4.106341798107255,59.8,k__Bacteria,90.9090909090909,1.5151515151515151,5
11372,2713,72.11,1.24034,2,2,0.548966,1,1,6.26336,7,7,7.75771,8,8,8.72805,9,9,34.4686,35,36,23.7269,26,24,16.991,18,17,43.4545,44,44,143.179,15.90878,-0.286863450897274,0.13982898951862,0.103062926860349,-0.39962952068868,0.209194858101428,-0.260689388444,0.16619816961,0.107346474268,-0.391184590773,0.22923989704,Proteobacteria,1,Proteobacteria;Proteobacteria,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
24940,5196,71.57,43.8117,44,44,10.8409,12,11,3.56104,4,4,2.68767,3,3,2.00991,3,3,1.36068,2,2,1.31292,2,2,0.966112,1,1,1.5111,2,2,68.062,7.56244,-0.00671949214457127,-0.181346508574395,-0.187598556228358,0.0536153058760253,0.384436975761493,0.0310687571068,-0.15124720681,-0.178914205554,0.060356403754,0.393925730602,Chloroflexi,2,Chloroflexi;Chloroflexi,Chloroflexi,2,Chloroflexi,1,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
38491,2700,61.11,0,0,0,0.0588235,1,1,0.441176,1,1,0.176471,1,1,0.235294,1,1,4.31059,5,5,2.03333,3,3,3.24,4,4,1.69294,2,2,12.1886,1.35429,-0.176537979068339,0.0586300820696119,-0.344077081280687,0.0627775267670293,0.268154841784275,-0.135650183208,0.0603830441365,-0.322044545465,0.0904591367224,0.276292992344,Firmicutes,5,Firmicutes,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
48383,14041,65.6,0.0323951,1,1,0.313152,1,1,4.26038,5,5,9.72306,10,10,16.3024,18,17,62.9927,65,64,1.3143,2,2,1.39068,2,2,2.49629,3,3,98.8253,10.98059,-0.153357526415836,0.0816199389493039,-0.113423678195915,0.0916858363615057,-0.458238381927275,-0.135650183208,0.113290606873,-0.0930360016077,0.120561869691,-0.45302998486,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,Proteobacteria,1,Proteobacteria,1,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
26037,9490,57.4,6.70343,7,7,6.89561,7,7,4.93041,5,5,8.34143,9,9,17.7455,18,18,38.3652,41,40,6.89197,7,7,4.69754,5,5,6.8318,7,7,101.403,11.267,0.152996968143112,-0.256919122948837,-0.391634808488271,-0.0951006889293074,0.275424656063174,0.156107962343,-0.204154769547,-0.37929668143,-0.0901572610882,0.276292992344,Cyanobacteria,9,Cyanobacteria,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
52581,3186,61.65,50.0306,55,52,8.45718,9,9,5.21607,6,6,4.05204,5,5,2.65843,3,3,1.66831,2,2,0.476614,1,1,0.864625,1,1,1.81159,2,2,75.2355,8.3595,-0.0035441897362073,-0.186260654503326,-0.265787561217644,-0.0217702323171533,0.141181974872245,0.0310687571068,-0.15124720681,-0.264792409501,0.000150937817078,0.158660254085,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
11456,2620,67.72,7.25304,8,8,4.53198,5,5,6.34615,7,7,8.16032,9,9,20.5968,23,22,33.1688,35,34,6.06113,7,7,5.97611,6,6,5.22105,6,6,97.3154,10.81282,0.115289585172481,-0.51959042595891,-0.564952089307225,-0.26846992698232,0.312908525212989,0.156107962343,-0.415785020493,-0.551053089323,-0.24067092593,0.323346087647,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
10134,2715,28.9,0.116959,1,1,0,0,0,0.584795,1,1,0.584795,1,1,0.346589,1,1,4.44211,5,5,3.35712,4,4,3.32125,4,4,3.10721,4,4,15.8604,1.76227,-0.22314625343976,0.250100999752674,-0.352460410943226,0.0944176467976811,-0.127313822985682,-0.219009653365,0.272013295083,-0.350670613447,0.120561869691,-0.123658317736,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
50886,5405,67.75,0.114177,1,1,0,0,0,0.456708,1,1,0.171265,1,1,0.428164,1,1,4.23635,5,5,2.16822,3,3,4.051,5,5,2.25861,3,3,13.8845,1.54272,-0.113054200000003,0.0539099436864162,0.033845796951649,-0.0948316082311763,-0.0269876383381291,-0.0939704481291,0.0603830441365,0.0500943383033,-0.0901572610882,-0.00602557947706,Chloroflexi,2,Chloroflexi;Chloroflexi,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
5163,3619,66.19,20.9792,23,22,4.08706,5,5,3.09398,4,4,2.16201,3,3,1.77285,2,2,1.2972,2,2,0.684635,1,1,1.49294,2,2,2.12165,3,3,37.6916,4.18796,-0.00177796741582146,-0.272254735407736,-0.499197325197972,0.090875346473637,0.221245554159085,0.0310687571068,-0.257062332283,-0.493800953358,0.120561869691,0.22923989704,Actinobacteria,4,Actinobacteria,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
24133,3962,70.89,45.4869,47,46,8.95855,9,9,4.30011,5,5,2.04617,3,3,1.53463,2,2,1.92812,2,2,0.918153,1,1,1.00079,2,2,1.77072,2,2,67.9441,7.54934,-0.0433649214175918,-0.316579508417949,-0.569258027259474,-0.083318696627915,0.333679048887255,-0.0106109779718,-0.30996989502,-0.551053089323,-0.0600545281198,0.346872635299,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
22928,4858,63.17,5.47749,6,6,6.97749,7,7,10.5004,12,11,17.6011,18,18,8.65697,9,9,24.7538,26,26,9.26466,10,10,7.49299,8,8,26.3124,29,28,117.037,13.00411,-0.228066934974206,0.168183363871012,-0.118851405910577,0.426408567515139,-0.0023210494897325,-0.219009653365,0.219105732346,-0.0930360016077,0.451691932344,0.0175009681747,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
15787,3264,69.83,5.6262,6,6,6.83012,7,7,4.81631,5,5,6.58189,7,7,15.8876,16,16,36.7942,38,38,7.0639,8,8,5.19717,6,6,8.01381,9,9,96.8112,10.7568,0.0957717927439798,-0.3348247079684,-0.281037886065,-0.220974832900868,0.112691651002623,0.114428227264,-0.30996989502,-0.264792409501,-0.210568192962,0.135133706433,Firmicutes,5,Firmicutes,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
21448,3417,63.57,0,0,0,0.0459137,1,1,3.32293,4,4,10.7435,12,11,16.4163,18,17,58.7784,60,60,2.00122,3,3,2.47322,3,3,2.47138,3,3,96.2528,10.69476,-0.0631565550602267,-0.0595220301216002,-0.120483406115107,0.353140545811417,-0.310007355720916,-0.0522907130505,-0.0454320813368,-0.0930360016077,0.361383733438,-0.288344151298,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
975,4080,63.17,6.44198,7,7,6.70254,7,7,4.35649,5,5,9.57939,10,10,17.6697,18,18,36.2379,38,38,6.92468,7,7,5.03232,6,6,7.02341,8,8,99.9684,11.1076,0.0396179034058359,-0.243058550176637,-0.520626806293142,-0.161030610249594,0.174869882832009,0.0727484921855,-0.204154769547,-0.493800953358,-0.150362727025,0.182186801737,Proteobacteria,1,Proteobacteria,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
49388,2738,32.03,0,0,0,0,0,0,4.80989,5,5,13.0417,14,14,15.2129,16,16,61.0112,65,62,1.2442,2,2,1.59389,2,2,2.61631,3,3,99.5301,11.0589,-0.119622423497972,-0.104059222657652,-0.105825028680342,0.0348278888833653,-0.574162956080409,-0.0939704481291,-0.0983396440735,-0.0930360016077,0.060356403754,-0.476556532512,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
12977,4210,70.64,5.92857,6,6,6.43645,7,7,4.32586,5,5,6.76699,7,7,17.0653,18,18,35.033,38,36,5.96133,6,6,4.3633,5,5,6.82488,7,7,92.7057,10.30063,0.0511476455831973,-0.379784481573902,-0.315728321879395,-0.39774494332978,0.0380392764454962,0.0727484921855,-0.362877457757,-0.293418477483,-0.391184590773,0.0410275158264,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
31708,6284,67.35,53.1415,55,54,20.1984,23,22,11.4317,12,12,6.40479,7,7,6.91881,7,7,5.60825,6,6,0.319694,1,1,0.349853,1,1,0.468699,1,1,104.842,11.64911,-0.052378143702519,-0.169785926887232,-0.465658159837114,-0.030027291556463,0.0782959458823421,-0.0522907130505,-0.15124720681,-0.465174885376,-0.0299517951514,0.0880806111298,Chloroflexi,2,Chloroflexi;Chloroflexi,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
29313,4030,69.22,6.57964,7,7,7.73737,8,8,5.50464,6,6,9.10283,10,10,17.2196,18,18,36.8843,38,38,4.99536,5,5,4.65232,5,5,5.30696,6,6,97.983,10.887,-0.0559102704338597,-0.191750472410991,-0.509192883456556,-0.153938820409937,0.33302240543537,-0.0522907130505,-0.15124720681,-0.493800953358,-0.150362727025,0.346872635299,Proteobacteria,1,Proteobacteria,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
25385,4787,48.58,5.14104,6,6,6.10546,7,7,5.89907,6,6,9.32392,10,10,17.7943,18,18,37.5594,38,38,8.65409,9,9,4.73539,5,5,7.59737,8,8,102.81,11.42333,0.131221045018378,-0.322374547942569,-0.501512719020096,-0.0610530824960291,0.20888557494943,0.156107962343,-0.30996989502,-0.493800953358,-0.0600545281198,0.22923989704,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
17418,7703,67.42,59.9882,60,60,22.9124,23,24,10.3236,12,11,6.90639,7,7,7.84284,8,8,5.64014,6,6,0.430293,1,1,0.711638,1,1,0.839137,1,1,115.595,12.84389,-0.0246918589208331,-0.227378154672289,-0.413473400190472,0.117001705948362,0.0985646870682865,-0.0106109779718,-0.204154769547,-0.407922749412,0.120561869691,0.111607158782,Chloroflexi,2,Proteobacteria;Chloroflexi;Chloroflexi,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
24937,5105,61.3,2.4781,3,3,1.14975,2,2,7.23269,8,8,8.85752,9,9,7.82846,8,8,31.3701,32,32,20.3033,23,22,15.5037,16,16,37.9425,38,38,132.666,14.74067,-0.303806440974834,0.258946957447675,0.0436901804670767,-0.417705443455566,0.238302736445985,-0.302369123522,0.272013295083,0.0500943383033,-0.391184590773,0.252766444692,NaRef,NaRef,NaRef,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
1427,7967,65.84,0.0575668,1,1,0.115134,1,1,3.02213,4,4,11.3458,12,12,17.4943,18,18,64.9053,65,66,2.10464,3,3,1.87885,2,2,4.18703,5,5,105.111,11.679,-0.255339679397981,0.136394692181432,-0.31753752906992,0.116808675331411,-0.504499657708415,-0.219009653365,0.16619816961,-0.293418477483,0.120561869691,-0.476556532512,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
13049,4053,32.53,7.06738,8,8,5.24289,6,6,7.28209,8,8,10.72,12,11,16.3976,18,17,38.658,41,40,7.35127,8,8,5.94671,6,6,6.79349,7,7,105.459,11.71767,0.00243255663081859,-0.246825570973159,-0.53248919430424,-0.231646725839918,0.233327482352345,0.0310687571068,-0.204154769547,-0.522427021341,-0.210568192962,0.252766444692,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
42924,17204,42.52,3.76422,4,4,7.36191,8,8,11.1144,12,12,16.6617,18,17,9.8829,10,10,26.0866,29,28,8.28281,9,9,7.61751,8,8,25.7452,26,26,116.517,12.94633,-0.288146343612016,0.199123458796176,-0.372269702742624,0.254269179468967,0.0668916665898756,-0.260689388444,0.219105732346,-0.350670613447,0.271075534533,0.0880806111298,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,Proteobacteria,1,Proteobacteria,1,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
27851,15783,63.96,4.11188,5,5,6.26738,7,7,10.415,12,11,15.6416,16,16,10.6404,12,11,27.6619,29,28,8.2906,9,9,7.75494,8,8,27.46,29,28,118.244,13.13822,-0.232297636761155,0.165352337613281,-0.163545490934495,0.249608059194915,-0.10663579621515,-0.219009653365,0.16619816961,-0.150288137572,0.271075534533,-0.100131770084,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
18452,11098,59.78,5.6498,6,6,6.17848,7,7,4.87605,5,5,8.12432,9,9,17.8695,18,18,37.0994,38,38,6.26763,7,7,4.21228,5,5,6.34143,7,7,96.6187,10.73541,0.0455073023971544,-0.393865374211066,-0.615504922112339,-0.301225851747219,0.469720619239204,0.0727484921855,-0.362877457757,-0.608305225287,-0.300876391867,0.488031921209,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi;Spirochaetes,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
11270,2696,64.53,39.8075,41,40,8.03142,9,9,4.94383,5,5,2.74313,3,3,1.4729,2,2,1.40416,2,2,0.785546,1,1,1.36253,2,2,0.981932,1,1,61.533,6.837,0.0215896303408616,-0.0575603569324107,-0.021822591627762,0.228995885281845,0.391186476022249,0.0310687571068,-0.0454320813368,-0.00715779766113,0.240972801565,0.393925730602,Bacteroidetes,3,Bacteroidetes,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
51319,2806,43.6,0,0,0,0,0,0,0.338855,1,1,0.451807,1,1,0,0,0,4.65813,5,5,2.49435,3,3,3.66867,4,4,1.83547,2,2,13.4473,1.49414,-0.270001602882128,0.117436880791588,-0.290262275441063,-0.163229202143443,0.64475556657715,-0.260689388444,0.16619816961,-0.264792409501,-0.150362727025,0.652717754771,NaRef,NaRef,NaRef,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
